Total_carbon_emissions,CSR_board_size,Indirect_carbon_emissions,Disclosure_scores,Controversy_level,Disclosure_of_R&D,Renewal_energy,Environmental_scores,Climate_change_policy,Waste_management,Planning_zero_carbon,Issue_green_bonds,Direct_carbon_emissions,MSCI_ESG_index,CSR_commitee,Water_treatment,Scope3_carbon_emissions,Biodiversity,Net_zero_targets,Govt_collaboration,ESG_funds,GHG_sales,Recycling,SDG_targets,Dow_jones_sustainability_index,Energy_conservation,Risk_score
117.23,0,85.4,60.22,2,1,0,58.38,1,1,0,0,31.83,3,0,1,2463.04,0,0,0,792,22.36,1,1,1,1,26.53
679.5,3,565.2,46.14,3,1,0,35.1,1,1,0,0,114.31,3,1,1,12308.4,1,1,1,850,39.17,1,3,1,1,24.79
303.3,0,178.38,53.17,3,0,0,36.73,1,1,0,0,124.91,3,0,1,75.51,0,1,1,649,1.36,0,3,1,1,15.17
2868.69,0,0.0,43.59,0,0,0,28.09,1,1,0,0,0.0,0,0,1,0.0,1,0,1,85,3276.09,0,1,1,1,0.0
1208.1,6,424.6,74.92,3,0,1,69.95,1,1,0,0,783.5,3,1,1,6231.7,0,1,1,1232,27.81,1,3,1,1,21.84
1156.0,0,1137.0,48.39,4,1,1,35.34,1,0,0,0,19.0,3,0,1,652.0,0,1,0,948,31.31,0,3,1,1,32.54
112.48,5,96.47,54.95,2,0,0,43.52,1,1,0,0,16.02,3,1,1,7135.18,0,1,1,797,1.06,0,3,1,1,14.95
0.0,6,0.0,60.63,2,0,0,64.12,1,1,0,0,0.0,3,1,1,0.0,0,1,1,879,299.78,0,3,1,1,17.44
3091.25,5,3000.52,64.86,3,1,1,70.58,1,1,0,0,90.72,3,1,1,17834.5,1,1,1,2003,34.95,1,3,1,1,15.24
0.0,3,0.0,39.66,2,0,0,17.64,0,1,0,0,0.0,3,1,1,0.0,1,0,0,478,315.6,0,0,1,1,14.05
0.0,0,0.0,29.62,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,1,529,2.39,0,1,1,0,28.5
1103.63,0,667.17,62.91,2,1,0,48.47,0,1,0,0,436.46,3,0,1,4935.89,0,0,0,508,114.63,1,3,1,1,21.47
1781.22,5,961.29,61.69,3,1,0,52.91,1,1,0,0,819.93,3,1,1,18341.2,1,1,1,793,68.03,1,3,1,1,23.78
0.0,0,0.0,45.41,2,1,0,25.37,1,1,0,1,0.16,3,0,0,7.84,0,1,1,962,0.24,0,3,1,1,10.59
239.1,3,209.3,51.52,3,1,1,33.22,1,0,0,1,29.8,3,1,0,17990.82,0,1,0,956,3.93,0,3,1,1,22.38
5440.44,6,1686.66,80.97,2,0,0,86.17,1,1,0,0,3753.78,3,1,1,6997.2,1,0,1,699,766.84,0,3,1,1,36.87
89.94,3,74.65,61.97,3,1,0,51.65,1,1,0,0,15.29,3,1,1,1887.26,0,0,1,801,9.64,1,3,1,1,13.75
0.0,0,0.0,32.34,0,0,0,0.76,0,0,0,0,0.0,0,0,0,0.0,0,0,0,109,214.52,0,1,1,1,0.0
14.44,4,14.44,42.93,2,1,0,24.49,1,1,0,0,0.0,3,1,1,4.27,0,1,0,700,0.0,0,3,1,1,11.93
35.27,0,29.27,48.27,2,0,0,26.61,0,1,0,0,6.0,3,0,1,0.0,0,1,0,0,3.04,0,3,1,1,12.98
214.0,0,125.01,50.7,0,0,0,43.91,1,1,0,0,88.98,0,0,1,5.37,0,0,0,11,26.28,1,3,1,1,0.0
0.0,0,0.0,38.95,2,0,0,15.13,0,0,0,0,0.0,0,0,0,0.0,0,0,0,86,36.56,0,3,1,0,20.36
102.81,0,97.07,48.17,1,1,0,37.21,0,1,0,0,5.75,3,0,0,63.4,0,0,0,679,11.87,0,1,1,0,15.51
0.0,0,0.0,31.76,2,1,0,5.16,0,0,0,0,0.0,3,0,0,0.0,0,1,0,807,4.17,0,1,1,0,16.25
386.88,4,0.0,41.36,2,0,0,18.18,0,1,0,0,0.0,3,1,1,0.0,0,1,0,621,33.3,1,3,1,1,14.35
4690.0,6,1580.0,82.01,3,1,0,84.42,1,1,0,0,3110.0,3,1,1,6437.21,1,1,1,944,326.83,0,3,1,1,20.33
183.5,0,155.36,46.6,2,1,0,23.86,0,1,0,0,28.15,3,0,1,14.93,1,1,0,382,18.53,0,1,1,1,11.24
0.0,0,0.0,51.47,2,0,0,44.55,1,1,0,0,0.0,3,0,1,0.0,1,1,0,899,2969.73,0,3,1,1,27.53
301.05,3,259.1,62.15,3,1,1,55.12,1,1,0,0,41.94,3,1,1,19875.4,1,0,1,1180,7.79,1,3,1,1,16.95
0.0,0,0.0,45.23,2,0,1,16.79,1,1,0,0,0.0,0,0,1,0.0,0,0,0,138,20.93,1,2,1,1,15.75
5126.28,0,196.15,57.47,2,1,0,40.38,0,1,0,0,4930.13,3,0,0,6055.99,0,0,0,744,348.44,0,3,1,1,22.73
39.45,5,36.81,48.88,2,0,0,26.25,1,0,0,0,2.64,3,1,1,19.28,1,0,0,814,5.22,0,3,1,1,24.39
499.63,5,365.56,62.49,2,0,0,51.1,1,1,0,0,134.07,3,1,1,1367.41,1,1,0,206,24.27,0,3,1,1,27.4
2703.37,4,1791.02,42.88,0,0,0,16.43,1,1,0,0,2703.37,0,1,1,1791.02,1,0,0,55,2241.18,0,0,1,1,0.0
1330.0,0,320.0,42.69,2,0,0,10.36,0,1,0,0,1010.0,0,0,1,0.0,0,0,0,131,81.91,0,3,0,1,33.04
49900.2,3,189.0,61.15,2,1,0,58.95,1,1,0,0,49711.2,3,1,1,13.8,1,1,0,268,1595.13,0,3,1,1,31.62
0.0,0,0.0,54.36,2,0,0,52.64,0,1,0,0,4825.22,3,0,0,0.0,0,1,0,632,329.24,0,1,1,1,32.28
53.59,3,51.23,65.92,2,0,0,69.1,1,1,0,0,2.36,3,1,1,326.24,0,0,1,1512,6.03,1,3,1,1,13.45
0.0,0,0.0,31.53,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,577,4.19,0,1,1,0,20.75
14470.0,5,4100.0,60.04,2,1,0,46.93,1,1,0,0,10380.0,3,1,1,71000.0,1,1,0,418,1292.24,0,1,1,1,43.23
254.2,4,0.0,46.19,0,0,0,23.77,0,1,0,0,0.0,0,1,1,0.0,0,0,0,79,41.58,0,3,1,1,0.0
0.0,0,0.0,31.49,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,111,4.46,0,3,1,0,28.56
0.0,0,0.0,40.86,2,0,0,14.86,0,1,0,0,0.0,0,0,0,0.0,0,0,1,60,1033.38,0,1,1,0,40.43
96.02,0,65.41,37.97,1,0,1,10.99,0,1,0,0,30.61,3,0,0,144.1,0,1,0,713,5.08,0,3,1,1,18.18
5800.0,0,2600.0,53.48,1,0,0,32.32,0,1,0,0,3200.0,3,1,1,58100.0,1,0,0,685,621.79,0,3,1,1,23.98
527.84,0,513.07,53.07,2,0,1,47.18,1,1,0,0,14.76,3,0,1,991.71,1,0,0,953,16.76,0,3,1,1,13.92
0.0,0,0.0,32.74,1,0,0,0.76,0,0,0,0,0.0,3,0,0,0.0,0,0,0,591,37.16,0,3,1,1,13.03
161.9,0,96.4,64.16,3,0,0,60.74,0,1,0,0,65.5,0,0,1,89.99,0,0,0,96,19.17,1,3,1,1,19.83
0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,707,0.0,0,3,1,0,0.0
3511.67,4,199.03,49.11,2,0,0,23.41,1,1,0,0,3312.65,0,1,1,0.0,1,0,1,74,1071.84,0,3,1,1,32.49
0.0,0,0.0,30.52,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,95,4.27,0,1,1,0,0.0
4372.86,0,2833.98,79.3,1,1,0,84.93,1,1,0,0,2833.98,3,0,1,3892.18,1,0,0,834,539.18,0,1,1,1,15.34
0.0,0,0.0,39.12,3,1,0,16.46,0,1,0,0,0.0,3,0,1,0.0,0,0,1,644,12.64,0,1,1,1,27.77
2980.0,0,1280.0,60.42,1,0,0,61.73,1,1,0,0,1700.0,3,0,1,220.0,1,0,0,533,458.54,0,3,1,1,16.66
558.06,0,0.0,42.82,2,0,0,19.93,0,1,0,0,0.0,3,0,1,0.0,0,0,0,580,57.76,0,3,1,1,29.2
0.0,0,0.0,38.44,0,0,0,15.19,0,1,0,0,0.0,0,0,0,0.0,0,0,0,113,4.65,1,1,1,1,0.0
68.1,3,57.4,47.46,2,1,1,29.36,1,1,0,0,10.7,3,1,1,26.5,0,1,0,1130,2.95,0,3,1,1,15.99
0.0,3,0.0,36.99,0,0,0,4.95,0,1,0,0,0.0,0,1,0,0.0,0,0,0,76,334.99,0,1,1,1,0.0
0.0,0,0.0,33.04,2,0,0,0.76,0,0,0,0,0.0,0,0,0,0.0,0,0,0,64,13.67,0,1,1,1,12.3
5207.24,4,1629.97,61.89,3,0,0,47.27,1,1,0,0,3577.27,3,1,1,62818.0,1,1,1,1178,80.28,1,3,1,1,15.94
0.0,0,0.0,32.69,2,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,77,39.93,0,1,1,0,17.41
1680.0,4,920.0,58.55,3,1,0,54.06,1,1,0,0,760.0,3,1,1,3680.55,1,1,1,976,16.98,1,3,1,1,25.34
4931.64,0,816.02,63.98,5,0,0,70.58,1,1,0,0,4115.62,3,0,1,44305.8,1,0,1,182,317.64,0,3,1,1,35.26
830.5,6,422.34,76.64,3,1,1,76.83,1,1,0,0,408.16,3,1,1,4919.76,1,1,0,269,25.13,1,3,1,1,23.79
35700.0,8,9200.0,58.34,3,0,0,37.6,0,1,0,0,26500.0,3,1,1,0.0,1,0,0,588,367.63,0,1,1,1,29.35
0.0,0,0.0,33.98,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,534.27,0,1,0,0,0.0
249.4,0,214.1,54.29,3,0,1,39.35,1,1,0,0,35.3,3,0,1,132.91,0,0,0,924,9.66,0,3,0,1,22.34
116.58,0,78.46,55.09,2,0,1,52.88,0,1,0,0,38.12,0,0,1,0.0,0,0,0,115,15.42,0,1,1,1,11.1
0.0,0,0.0,38.2,2,0,0,15.04,1,0,1,0,0.0,0,0,0,0.0,0,0,0,61,144.99,0,3,1,0,42.65
940.0,5,540.0,58.7,1,0,1,58.5,0,1,0,0,400.0,3,1,1,0.0,0,0,0,780,58.87,1,1,1,1,24.33
29947.0,5,328.57,60.46,2,0,0,59.44,1,1,0,0,29618.4,3,1,1,6698.58,1,1,1,276,5424.03,0,3,1,1,33.84
43.45,5,36.58,43.88,1,0,0,19.63,0,1,0,0,6.87,3,1,1,0.0,0,1,0,654,2.29,0,3,1,1,17.22
4738.62,6,2598.62,60.37,3,0,1,61.4,1,1,0,0,2138.0,3,1,1,210173.0,1,0,1,1254,71.7,1,3,1,1,26.61
0.0,0,0.0,32.94,1,0,0,1.15,0,1,0,0,0.0,3,0,0,0.0,0,0,0,790,4.7,0,3,1,0,20.87
72.52,3,58.21,54.67,1,0,0,33.07,1,0,0,1,14.31,3,1,1,31.48,0,1,1,948,0.8,0,3,1,1,16.21
14650.4,5,965.72,63.61,2,0,0,52.55,1,1,1,0,13864.6,3,1,1,11414.2,1,1,0,546,974.38,0,3,1,1,28.46
0.0,4,0.0,33.53,2,0,0,0.33,0,0,0,0,0.0,3,1,0,0.0,0,0,0,613,3.36,0,3,1,0,20.87
140.48,3,107.79,50.23,3,1,0,32.29,1,1,1,0,32.69,0,1,1,2961.96,0,1,0,265,8.6,1,3,1,1,15.58
214.26,0,135.97,65.9,4,1,0,72.09,1,1,0,0,78.29,3,0,1,111.25,0,1,0,966,0.0,0,3,1,1,16.59
0.0,4,0.0,35.08,2,1,0,0.33,0,0,0,0,0.0,3,1,0,0.0,0,0,0,498,62.96,0,3,1,0,35.02
0.0,5,0.0,45.29,3,0,1,16.46,0,1,0,0,0.0,3,1,1,0.0,0,0,0,1009,37.68,1,3,1,1,20.9
87.72,0,73.71,32.3,2,0,0,5.44,0,1,0,0,14.02,0,0,1,0.0,1,0,0,91,6.42,0,1,1,1,25.29
0.0,0,0.0,33.64,0,0,0,1.57,0,1,0,0,0.0,0,1,0,0.0,0,0,0,6,73.91,0,3,1,1,0.0
64.22,0,0.0,40.32,2,1,0,18.18,0,1,0,0,0.0,0,0,1,0.0,0,1,0,250,14.87,1,3,1,1,13.18
0.0,0,0.0,32.59,2,0,0,0.48,0,1,0,0,0.0,3,0,0,0.0,0,0,0,590,3.46,0,1,1,0,23.99
0.0,7,0.0,48.45,3,0,0,33.28,1,1,0,0,0.0,3,1,1,0.0,0,0,1,333,26.46,0,3,1,1,34.98
99.6,0,41.4,53.04,2,0,0,37.36,0,1,0,0,58.2,3,0,1,394.57,1,0,1,934,9.62,0,3,1,1,18.15
109.14,5,102.98,51.88,2,1,0,32.2,0,1,0,1,6.16,3,1,1,9.1,1,0,0,868,13.34,0,3,1,1,15.6
0.0,0,0.0,33.26,0,0,0,2.08,0,1,0,0,0.0,0,0,1,0.0,0,1,0,183,3.1,0,3,1,1,22.48
0.0,0,0.0,34.17,0,0,0,1.24,0,1,0,0,0.0,0,0,0,0.0,0,0,0,181,23.4,0,1,1,1,18.47
13500.6,6,301.47,53.7,3,1,0,26.46,1,1,1,0,13199.1,3,1,0,3299.81,0,0,0,803,1445.28,0,2,1,1,21.33
0.0,0,0.0,34.56,0,0,0,3.44,0,0,0,0,0.0,0,0,0,0.0,0,0,0,46,15.27,0,1,1,0,0.0
0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,42,0.0,0,1,1,0,0.0
125.6,0,91.69,42.28,2,0,0,28.57,0,1,0,0,33.91,3,0,1,0.0,1,1,0,986,18.65,0,3,1,1,19.68
0.0,0,0.0,39.73,0,0,0,16.13,0,1,0,0,0.0,3,0,1,0.0,0,0,0,932,9.65,0,1,1,1,22.9
0.0,0,0.0,39.99,2,0,0,15.61,0,1,0,0,0.0,3,0,0,0.0,0,0,0,608,16.77,0,3,1,1,15.93
0.0,0,0.0,36.94,1,0,0,8.52,0,1,0,0,0.0,3,0,1,0.0,0,0,0,284,129.61,1,3,1,1,41.44
868.79,5,118.89,53.28,2,0,0,39.57,0,1,0,0,749.9,0,1,1,10677.4,0,0,0,185,91.44,0,3,1,1,16.09
32.72,0,29.73,52.36,1,1,0,34.04,1,0,0,0,2.99,3,1,0,36.47,0,1,0,1237,1.88,0,3,1,1,14.31
240.0,3,236.0,47.01,2,1,1,26.25,1,1,0,0,4.0,3,1,1,236.0,0,0,0,1254,12.93,0,3,1,1,13.18
0.0,0,0.0,31.71,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,1,0,66,54.2,0,1,1,0,0.0
9.97,4,0.0,31.02,0,0,0,1.75,0,0,0,0,0.0,0,1,0,0.0,0,0,0,83,2.29,0,1,1,0,22.17
0.0,0,0.0,28.21,3,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,28,128.87,0,4,1,0,51.46
0.0,0,0.0,32.07,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,124,40.16,0,1,1,0,0.0
6482.0,6,482.0,67.43,3,0,1,52.19,1,1,0,0,6000.0,3,1,1,51810.0,1,1,0,680,657.28,0,3,1,1,24.72
805.84,0,323.83,54.63,2,0,0,45.33,1,1,0,0,482.02,3,0,1,16.59,0,0,1,793,36.68,1,3,1,1,28.63
0.0,0,0.0,27.43,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,59,9.7,0,3,1,0,0.0
0.0,0,0.0,31.7,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,59,8.98,0,1,1,0,0.0
102000.0,4,0.0,51.51,2,0,0,39.53,1,1,0,0,96600.0,3,1,1,4974.44,1,1,0,307,4211.12,0,1,1,1,33.09
20584.7,0,46.97,61.9,2,0,0,58.77,1,1,0,0,20537.7,3,0,0,217.8,0,1,0,400,1222.08,0,3,1,1,32.39
0.0,0,0.0,32.84,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,97,44.67,1,3,1,0,0.0
0.0,0,0.0,44.12,0,0,0,24.89,0,1,0,0,0.0,0,0,0,0.0,0,0,0,182,39.33,1,3,1,1,0.0
470.73,5,361.58,50.81,1,0,0,47.33,0,1,0,0,109.16,3,1,1,9061.56,0,1,0,664,24.73,0,3,1,1,25.75
1127.6,5,808.0,50.59,3,1,1,33.83,1,1,0,0,319.6,3,1,1,14198.0,1,1,0,909,53.04,1,3,1,1,24.83
88.49,0,78.68,54.39,2,0,0,41.77,1,1,0,0,9.81,3,0,1,95.89,0,0,0,854,6.24,0,3,1,1,22.27
4825.66,0,2962.62,52.5,1,0,0,53.73,1,1,0,0,1863.05,3,0,1,0.0,0,0,0,688,412.83,0,0,1,1,32.21
0.0,0,0.0,31.84,0,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,66,13.39,0,1,1,0,0.0
0.0,0,0.0,37.44,3,1,0,15.28,0,1,0,0,0.0,3,0,0,0.0,0,0,0,675,29.94,0,1,1,1,28.52
27.49,3,25.74,39.56,2,0,0,10.03,0,1,0,0,1.75,3,1,1,12.44,0,0,1,712,0.64,0,3,1,1,17.22
1456.13,4,317.85,54.33,2,0,0,46.63,0,1,0,0,1138.28,3,1,1,14.63,1,0,0,606,30.13,0,3,1,1,12.06
32.96,0,30.8,46.38,1,0,0,21.2,1,1,0,0,2.15,3,0,1,8.02,0,1,0,841,3.51,0,3,1,1,17.05
0.0,0,0.0,42.02,0,0,0,16.79,0,1,0,0,0.0,0,0,1,0.0,1,0,0,142,4.68,0,3,1,1,0.0
0.0,0,0.0,43.52,2,0,0,26.7,1,1,0,0,7200.0,3,0,0,37900.0,1,0,1,237,1243.26,0,3,1,1,33.98
2892.83,0,2186.65,59.09,3,1,0,47.72,1,1,0,0,706.18,3,0,1,13.23,1,1,0,1113,26.49,1,3,1,1,14.72
0.0,0,0.0,32.69,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,110,10.01,0,1,1,0,11.48
0.0,0,0.0,34.96,3,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,1,103,39.34,0,1,1,0,35.19
1634.54,0,1433.61,42.63,0,0,0,18.76,0,1,0,0,200.92,0,0,1,0.0,0,0,0,54,75.6,0,3,1,1,0.0
0.0,0,0.0,45.36,3,1,1,33.83,1,1,0,0,0.0,3,0,1,0.0,0,0,1,1128,12.87,0,3,1,1,28.54
2268.37,0,1110.82,65.86,2,0,0,61.88,1,1,0,0,1157.55,3,0,1,0.0,1,0,0,1300,147.83,1,3,1,1,19.93
678.34,0,475.15,47.67,2,0,0,31.5,0,1,0,0,203.2,3,0,0,0.0,0,1,0,241,43.36,0,3,1,1,33.81
488.21,0,332.95,46.3,3,1,0,21.26,0,1,0,0,155.26,3,0,1,0.0,0,1,0,1372,19.92,1,3,1,1,13.52
0.0,0,0.0,35.31,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0.0,0,1,0,122,24.05,0,0,1,0,29.21
784.28,3,684.38,48.15,2,0,0,34.46,1,1,0,0,99.91,3,1,1,79.51,0,0,0,943,17.91,1,3,1,1,14.43
0.0,0,0.0,32.58,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,112,4.34,0,1,1,0,22.59
265.8,0,189.49,39.3,2,0,0,12.87,0,1,0,0,76.31,3,0,1,0.0,0,1,0,922,24.57,1,1,1,1,13.76
55.47,0,29.88,57.33,1,0,0,34.25,1,0,0,0,25.29,3,0,1,18.58,0,1,0,847,1.13,0,3,1,0,20.52
0.0,4,0.0,37.73,2,0,0,2.08,0,1,0,0,0.0,3,1,1,0.0,0,1,0,832,12.87,0,3,1,1,18.16
6223.58,0,2727.27,59.32,4,1,0,59.53,0,1,0,0,3496.31,3,0,1,0.0,1,1,0,535,146.43,1,3,1,1,36.67
350.52,6,287.19,48.23,3,0,0,34.31,0,0,0,0,63.33,3,1,0,85.86,0,1,0,723,11.37,0,3,0,1,30.05
0.0,0,0.0,31.18,4,1,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,1,0,530,9.85,0,5,1,0,29.23
1262.17,4,0.68,41.74,2,0,0,18.3,1,0,0,0,1261.48,3,1,1,0.0,0,0,0,479,245.07,0,3,1,1,34.0
0.0,0,0.0,34.67,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,645,18.74,0,1,1,0,15.46
11759.2,5,885.34,51.3,2,1,0,36.42,1,1,0,0,10873.9,3,1,1,17.14,1,0,1,960,526.61,0,2,1,1,25.26
33466.5,6,193.48,47.31,2,0,0,31.23,1,1,0,0,33273.1,0,1,0,6867.17,1,1,0,154,1166.03,0,3,1,1,30.1
0.0,3,0.0,35.09,0,1,0,3.59,1,1,0,0,816.65,0,1,1,0.0,1,0,0,110,40.43,0,1,1,1,0.0
375.74,5,41.19,52.53,1,0,0,50.47,0,1,0,0,334.55,3,1,1,5.4,0,0,0,804,51.12,0,3,1,1,18.45
35376.0,6,3256.0,43.67,3,0,0,21.59,0,1,0,0,32210.0,0,1,0,0.0,0,1,0,56,1838.32,0,3,1,1,34.79
167.69,2,153.75,50.45,3,1,0,32.89,0,1,0,0,13.93,3,1,1,298.68,0,1,0,1237,1.72,1,2,1,1,17.54
164.27,0,33.13,55.64,2,1,0,62.91,1,1,1,0,131.14,0,0,1,0.0,0,1,0,86,15.46,0,3,1,1,19.29
0.0,0,0.0,33.17,3,0,0,0.91,0,1,0,0,0.0,3,0,0,0.0,0,0,0,380,57.44,0,3,1,1,32.9
30.14,4,22.42,44.79,1,0,0,13.65,0,1,0,0,7.72,0,1,1,33.83,0,0,0,160,1.71,0,3,1,1,20.03
14635.0,0,784.0,64.65,2,0,1,51.68,1,1,0,0,13851.0,3,0,1,21783.0,1,0,0,932,295.07,1,1,0,1,19.5
765.8,3,179.0,43.06,1,0,0,28.0,0,0,0,0,586.8,0,1,0,0.0,0,0,0,126,28.3,1,3,1,1,13.37
0.0,3,0.0,39.01,2,0,0,8.37,0,1,0,0,0.0,3,1,1,0.0,1,1,0,680,462.79,0,3,1,1,30.05
0.0,0,0.0,39.15,0,0,0,14.38,0,0,0,0,0.0,3,0,0,0.0,0,0,0,56,14.5,1,1,1,0,0.0
44418.82,6,4033.58,55.76,3,1,1,31.56,1,1,0,1,385.24,3,1,1,98.19,0,1,0,1111,37.49,0,3,1,1,18.48
16.55,0,10.89,31.94,2,0,0,2.84,0,0,0,0,5.66,3,0,0,0.0,0,0,0,1101,9.35,0,2,1,0,23.07
0.0,0,0.0,0.0,2,1,1,0.0,1,0,0,0,0.0,3,0,0,0.0,0,1,0,1019,6.59,0,3,1,0,12.89
0.0,3,0.0,36.89,0,0,0,14.38,0,0,0,0,0.0,0,1,0,0.0,0,0,0,20,0.0,0,3,1,0,0.0
734.0,0,332.0,58.12,4,0,0,42.28,1,1,0,0,402.0,3,0,1,0.0,0,0,0,463,45.72,1,3,1,1,29.56
63.23,4,54.6,45.97,3,1,1,26.16,1,1,0,0,8.62,3,1,1,224.16,0,1,1,1522,3.32,0,3,1,1,16.07
118650.0,0,0.0,34.61,2,1,0,2.51,0,0,0,0,118650.0,3,0,0,0.0,0,1,0,164,9652.77,0,1,1,1,34.82
17.5,0,16.17,47.56,1,0,0,33.22,0,1,0,0,1.33,0,0,1,6.01,0,1,0,286,2.38,0,3,1,1,24.86
1.5,0,0.46,37.05,1,0,0,7.01,1,1,0,0,1.04,3,0,1,7.1,0,0,0,502,0.64,0,3,1,1,21.95
128.25,10,90.81,56.19,1,1,0,39.02,1,1,1,0,37.45,3,1,1,25823.9,0,1,0,913,9.52,1,3,1,1,14.6
2009.0,4,1639.0,55.02,3,0,0,29.84,1,1,0,0,370.0,3,1,1,120.0,1,1,1,654,14.81,1,3,1,1,18.29
18680.0,3,12160.0,46.63,4,1,1,22.53,1,1,0,0,6520.0,3,1,1,0.0,0,1,1,621,88.86,1,3,1,1,24.63
1925.34,0,1027.81,52.57,2,0,0,32.35,1,1,0,0,897.52,3,0,1,0.0,1,1,0,1164,20.81,1,3,1,1,14.88
16518.2,0,246.09,66.18,2,0,1,56.87,1,1,0,0,16272.1,3,0,1,11205.4,1,0,0,1054,1176.95,0,3,1,1,16.73
0.0,0,0.0,32.12,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,369,5.65,0,1,1,0,29.2
27104.0,0,75.0,65.54,1,1,0,67.47,1,1,0,0,27029.0,3,0,1,32087.0,1,1,1,301,3031.28,0,3,1,1,27.52
928.52,4,833.2,68.95,5,0,1,58.77,1,1,0,1,95.32,3,1,1,3781.8,0,0,0,530,10.72,0,3,1,1,32.84
58.78,0,20.01,50.08,0,0,0,26.06,0,1,0,0,38.77,0,0,0,0.0,0,0,0,117,4.89,0,3,1,1,22.15
1156.55,0,1110.29,55.0,1,1,0,44.94,1,1,0,0,46.27,3,0,0,18.13,0,0,0,717,56.87,1,3,1,1,11.43
0.0,0,0.0,39.46,1,0,0,16.79,0,1,0,0,0.0,3,0,1,0.0,0,0,0,574,27.32,0,2,1,1,23.25
8794.99,0,2621.23,60.61,1,0,0,53.46,1,1,0,0,6173.76,3,0,1,0.0,1,0,1,663,645.43,1,3,1,1,20.68
1130.0,4,700.0,67.79,2,1,0,63.67,1,1,0,0,430.0,3,1,1,0.0,1,0,1,786,107.36,0,1,1,1,17.56
808.96,0,613.68,58.94,2,1,0,49.38,1,1,1,0,195.27,3,0,1,71700.0,0,1,0,576,32.71,0,3,1,1,15.8
11800.0,5,1100.0,60.01,2,0,0,44.19,1,1,0,0,10700.0,3,1,1,0.0,1,1,1,674,1320.91,0,3,0,1,23.5
102.32,0,87.33,38.36,2,0,0,12.35,1,1,0,0,14.99,0,0,0,0.0,0,0,0,222,15.15,1,3,1,1,11.63
0.0,7,0.0,32.52,0,0,0,0.33,0,0,0,0,0.0,0,1,0,0.0,0,0,0,92,4.66,0,1,1,0,0.0
47946.0,6,711.3,74.65,2,0,1,74.75,1,1,0,0,47234.7,3,1,1,8381.95,1,1,0,373,3524.73,0,3,1,1,23.7
151.88,4,60.94,63.07,2,0,1,65.69,1,1,0,0,90.94,0,1,1,918.51,0,1,1,159,15.14,1,3,1,1,16.89
2024.16,0,236.68,48.47,3,0,0,37.51,1,1,0,0,1787.48,0,0,1,771.06,0,1,1,135,132.85,1,3,1,1,25.74
203.49,0,155.44,55.63,2,1,0,45.79,1,1,0,0,48.05,3,0,1,28941.9,0,1,1,608,27.13,1,3,1,1,20.55
1925.0,0,1925.0,50.93,2,1,0,24.74,0,1,0,0,0.0,3,0,1,0.0,0,1,1,566,277.02,1,3,1,1,20.21
97.27,5,0.0,42.93,2,1,0,24.83,0,1,0,0,0.0,3,1,1,0.0,1,0,0,569,7.66,0,3,1,1,27.3
289.11,5,205.17,47.61,1,0,0,35.4,0,1,0,0,83.94,3,1,1,0.0,0,0,0,1118,45.23,0,1,1,1,18.47
5830.0,5,1780.0,63.78,3,0,1,54.55,1,1,0,0,4050.0,3,1,1,8925.0,1,1,1,844,152.22,1,3,1,1,33.61
1051.0,7,518.0,74.64,3,1,0,70.55,1,1,0,0,533.0,3,1,1,14363.0,1,0,1,968,27.64,1,3,1,1,24.98
623.0,6,308.0,62.63,3,1,1,38.27,1,1,0,0,315.0,3,1,1,0.0,0,0,0,1124,14.65,0,3,1,1,27.84
52.53,0,6.46,50.71,0,0,0,30.5,1,1,0,0,46.08,0,0,1,40.64,1,0,0,90,7.03,0,3,1,1,0.0
0.0,0,0.0,37.8,4,0,0,14.38,0,0,0,0,0.0,3,0,0,0.0,0,1,0,706,3.12,0,4,1,0,18.94
